"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,743401,2023000661886,6966.0,2023007434011,10127,1,1,6966.0,0,2,51,1,1,100,0,0,7,71,1,10,45000,1,13
2023,202301,743563,2023000671043,3078.0,2023007435631,90127,1,1,3078.0,2,1,39,1,1,100,0,0,7,71,1,10,77000,1,11
2023,202301,743563,2023000671043,3078.0,2023007435631,90127,1,2,3240.0,2,2,35,1,1,100,0,0,8,81,1,10,28000,1,11
2023,202301,743725,2023000680886,10854.0,2023007437251,160627,1,1,10854.0,2,2,57,1,1,100,0,0,11,115,1,10,250000,1,11
2023,202301,743725,2023000680886,10854.0,2023007437251,160627,1,2,12474.0,2,1,61,1,1,100,0,0,11,115,1,10,100000,1,11
2023,202301,743887,2023000691514,17982.0,2023007438871,150127,1,1,17982.0,0,1,54,1,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,744211,2023000709419,17496.0,2023007442111,160127,1,1,17496.0,1,1,60,1,1,100,0,0,10,101,1,10,10000,1,11
2023,202301,744211,2023000709419,17496.0,2023007442111,160127,1,2,18468.0,1,2,56,1,1,100,0,0,11,114,1,10,180000,1,11
2023,202301,744697,2023000740004,4536.0,2023007446971,90127,1,1,4698.0,2,1,30,1,1,100,0,0,8,81,1,10,90000,1,11
2023,202301,744697,2023000740004,4536.0,2023007446971,90127,1,2,4536.0,2,2,30,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,745021,2023000762045,59454.0,2023007450211,130127,1,1,59454.0,1,2,51,4,1,100,0,0,7,71,1,10,60000,1,11
2023,202301,745021,2023000762045,59454.0,2023007450211,130127,1,2,57996.0,0,2,19,6,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,745669,2023000800472,32400.0,2023007456691,30127,1,2,36612.0,2,2,39,1,1,100,0,0,11,114,1,10,40000,1,11
2023,202301,745831,2023000810738,24300.0,2023007458311,170127,1,1,24300.0,2,1,58,4,6,640,0,0,2,22,1,10,0,1,11
2023,202301,745831,2023000810738,24300.0,2023007458311,170127,1,2,30780.0,0,1,23,6,6,675,0,0,6,63,1,10,0,2,20
2023,202301,745993,2023000821638,31914.0,2023007459931,161027,1,1,31914.0,1,2,51,5,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,746155,2023000834052,16686.0,2023007461551,160727,1,3,9720.0,0,1,18,6,2,200,0,0,7,71,1,10,15000,1,11
2023,202301,746155,2023000834052,16686.0,2023007461551,160727,1,5,11016.0,0,1,51,4,2,200,0,0,6,64,1,10,60000,1,11
2023,202301,746155,2023000834052,16686.0,2023007461551,160727,1,7,12312.0,0,2,44,6,2,200,0,0,7,71,1,10,7000,1,11
2023,202301,746317,2023000842882,2754.0,2023007463171,20127,1,1,2754.0,0,1,61,1,1,100,0,0,11,116,1,10,60000,2,20
2023,202301,746317,2023000842882,2754.0,2023007463171,20127,1,2,3888.0,0,2,59,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,746479,2023000854439,5508.0,2023007464791,90127,1,1,5508.0,0,2,54,1,1,100,0,0,11,116,1,10,115000,1,11
2023,202301,746479,2023000854439,5508.0,2023007464791,90127,1,2,4212.0,0,1,51,1,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,746803,2023000872972,972.0,2023007468031,210027,1,1,972.0,1,2,57,1,5,500,0,0,7,71,1,10,40000,1,11
2023,202301,746803,2023000872972,972.0,2023007468031,210027,1,2,2592.0,1,1,56,1,1,100,0,0,6,64,1,10,55000,1,11
2023,202301,746803,2023000872972,972.0,2023007468031,210027,1,3,486.0,0,1,22,6,8,812,0,0,6,63,1,10,38000,2,20
2023,202301,747127,2023000894354,29322.0,2023007471271,160127,1,1,29322.0,1,1,34,1,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,747127,2023000894354,29322.0,2023007471271,160127,1,2,18468.0,1,2,30,1,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,747451,2023000912990,16362.0,2023007474511,30127,1,1,16362.0,0,2,64,5,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,747613,2023000922404,6804.0,2023007476131,10127,1,1,6642.0,0,2,55,1,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,747613,2023000922404,6804.0,2023007476131,10127,1,2,7290.0,0,1,58,1,1,100,0,0,6,63,1,10,54000,2,20
2023,202301,747937,2023000940956,4698.0,2023007479371,70027,1,2,4212.0,0,1,60,1,1,100,0,0,0,2,1,10,30000,1,11
2023,202301,748099,2023000951936,2592.0,2023007480991,20127,1,1,2592.0,1,1,62,5,1,100,0,0,6,63,1,10,20000,2,20
2023,202301,748099,2023000951936,2592.0,2023007480991,20127,1,2,5670.0,0,1,31,6,1,100,0,0,7,71,1,12,20000,1,11
2023,202301,748261,2023000962328,2430.0,2023007482611,250027,1,3,3402.0,0,1,23,6,1,100,0,0,5,50,1,10,28000,1,11
2023,202301,748423,2023000971369,14904.0,2023007484231,130127,1,1,14904.0,0,2,33,1,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,748423,2023000971369,14904.0,2023007484231,130127,1,2,22032.0,0,1,32,1,1,100,0,0,6,64,1,10,45000,1,11
2023,202301,748585,2023000981507,24948.0,2023007485851,50127,1,1,25110.0,0,2,40,6,1,100,0,0,8,81,1,10,37000,1,11
2023,202301,748909,2023001000360,12150.0,2023007489091,150227,1,1,12150.0,2,1,50,4,1,100,0,0,10,101,1,10,92000,1,11
2023,202301,749071,2023001009342,2754.0,2023007490711,30127,1,1,2592.0,0,2,53,1,1,100,0,0,10,101,1,10,64000,1,11
2023,202301,749233,2023001018646,38880.0,2023007492331,160427,1,1,38880.0,0,2,25,1,8,826,1,100,11,114,1,10,78000,1,11
2023,202301,749233,2023001018646,38880.0,2023007492331,160427,1,2,62208.0,0,1,25,1,1,100,0,0,10,101,1,10,53000,1,11
2023,202301,749395,2023001029807,13122.0,2023007493951,140227,1,1,13122.0,0,2,31,6,1,100,0,0,11,114,1,10,72000,1,11
2023,202301,749395,2023001029807,13122.0,2023007493951,140227,1,2,20898.0,0,1,32,4,2,200,0,0,6,63,1,10,47000,1,11
2023,202301,749557,2023001039307,4050.0,2023007495571,80027,1,1,4050.0,2,2,31,1,8,826,0,0,8,81,1,10,30000,1,11
2023,202301,749557,2023001039307,4050.0,2023007495571,80027,1,2,2430.0,2,1,32,1,8,826,0,0,8,81,1,10,30000,1,11
2023,202301,749719,2023001048408,39690.0,2023007497191,160427,1,1,39852.0,0,1,23,6,8,801,0,0,6,63,1,10,45000,1,11
2023,202301,749719,2023001048408,39690.0,2023007497191,160427,1,2,33210.0,0,2,21,6,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,750043,2023001068454,4536.0,2023007500431,250027,1,1,4536.0,0,1,46,1,1,100,0,0,7,71,1,10,90000,1,11
2023,202301,750529,2023001098383,94446.0,2023007505291,150427,1,1,94446.0,0,1,34,6,6,661,0,0,10,101,1,10,27200,1,11
2023,202301,750691,2023001108767,90558.0,2023007506911,160227,1,1,90558.0,4,1,45,1,4,400,0,0,10,101,1,10,2500,1,11
2023,202301,750691,2023001108767,90558.0,2023007506911,160227,1,2,134298.0,4,2,42,1,4,400,0,0,6,61,1,10,0,1,11
2023,202301,750691,2023001108767,90558.0,2023007506911,160227,1,4,44226.0,0,2,18,6,4,400,0,0,6,63,1,10,600,1,11
2023,202301,750853,2023001119269,24462.0,2023007508531,150427,1,1,24462.0,0,1,27,6,1,100,0,0,8,81,1,10,77000,1,11
2023,202301,751015,2023001128118,2916.0,2023007510151,20127,1,1,3078.0,0,1,62,6,1,100,0,0,10,101,1,10,23000,1,11
2023,202301,751177,2023001138145,18792.0,2023007511771,160327,1,1,18792.0,0,1,45,1,2,200,0,0,11,114,1,10,100000,1,11
2023,202301,751177,2023001138145,18792.0,2023007511771,160327,1,2,38394.0,0,2,38,1,2,200,0,0,11,116,1,10,100000,1,11
2023,202301,751339,2023001147406,4536.0,2023007513391,230027,1,1,4536.0,0,2,59,1,1,100,0,0,7,71,1,10,25000,1,11
2023,202301,751339,2023001147406,4536.0,2023007513391,230027,1,2,4212.0,0,1,64,1,1,100,0,0,6,61,1,10,45000,2,20
2023,202301,751501,2023001156830,9882.0,2023007515011,260027,1,1,10044.0,0,2,21,1,1,100,0,0,10,101,1,10,6000,1,11
2023,202301,751501,2023001156830,9882.0,2023007515011,260027,1,2,5346.0,0,1,21,1,1,100,0,0,8,81,1,10,20000,1,11
2023,202301,751663,2023001166297,5508.0,2023007516631,30127,1,1,5508.0,3,1,52,1,1,100,0,0,11,114,1,10,65000,1,11
2023,202301,751663,2023001166297,5508.0,2023007516631,30127,1,2,4536.0,3,2,48,1,1,100,0,0,11,114,1,10,50000,1,11
2023,202301,751663,2023001166297,5508.0,2023007516631,30127,1,4,9396.0,0,1,26,6,1,100,0,0,7,71,1,10,50000,1,13
2023,202301,751825,2023001176910,4050.0,2023007518251,80027,1,3,810.0,0,1,54,6,1,100,0,0,6,65,1,10,18000,1,11
2023,202301,752797,2023001236107,38880.0,2023007527971,220027,1,1,38880.0,0,1,34,6,1,100,0,0,7,71,1,10,41400,1,11
2023,202301,752959,2023001247225,11178.0,2023007529591,160427,1,1,11178.0,0,1,48,6,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,753283,2023001266214,28026.0,2023007532831,160227,1,1,28026.0,1,2,60,6,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,753445,2023001275936,30618.0,2023007534451,140127,1,1,30780.0,3,1,49,1,1,100,0,0,11,114,1,10,180000,1,11
2023,202301,753931,2023001306200,37746.0,2023007539311,160827,1,1,37584.0,0,1,62,4,1,100,0,0,8,81,1,10,95000,1,11
2023,202301,754093,2023001316945,3240.0,2023007540931,60027,1,2,6966.0,3,1,33,1,1,100,0,0,8,81,1,12,25000,1,11
2023,202301,754255,2023001328222,26892.0,2023007542551,150227,1,1,27054.0,0,1,29,6,8,811,0,0,10,101,1,10,90000,1,11
2023,202301,754255,2023001328222,26892.0,2023007542551,150227,1,2,12636.0,0,2,24,6,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,754417,2023001337174,23490.0,2023007544171,160327,1,1,23652.0,0,2,53,6,1,100,0,0,6,65,1,10,35000,1,11
2023,202301,754579,2023001345931,19116.0,2023007545791,280027,1,1,19116.0,2,1,34,1,1,100,0,0,10,101,1,10,47000,2,20
2023,202301,754579,2023001345931,19116.0,2023007545791,280027,1,2,25110.0,2,2,30,1,1,100,0,0,11,114,1,10,40000,1,11
2023,202301,754741,2023001355518,6318.0,2023007547411,160127,1,2,2916.0,0,1,24,6,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,754903,2023001364498,43740.0,2023007549031,170127,1,1,43740.0,0,2,48,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,754903,2023001364498,43740.0,2023007549031,170127,1,2,45036.0,0,1,50,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,755227,2023001385733,1458.0,2023007552271,80027,1,1,1458.0,2,1,32,1,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,755227,2023001385733,1458.0,2023007552271,80027,1,2,1296.0,2,2,34,1,1,100,0,0,8,81,1,10,4000,1,11
2023,202301,755389,2023001394650,4050.0,2023007553891,210027,1,1,4050.0,1,1,24,1,1,100,0,0,6,63,1,10,66000,1,11
2023,202301,755389,2023001394650,4050.0,2023007553891,210027,1,2,6318.0,1,2,23,1,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,755551,2023001404054,5022.0,2023007555511,30127,1,2,6156.0,0,2,52,1,1,100,0,0,8,81,1,10,56000,1,11
2023,202301,755875,2023001423760,18144.0,2023007558751,90127,1,1,18144.0,0,2,58,1,8,802,0,0,8,81,1,10,250000,1,11
2023,202301,756037,2023001435480,33048.0,2023007560371,160427,1,1,33210.0,0,1,31,6,1,100,0,0,8,81,1,10,64000,1,11
2023,202301,756199,2023001445158,2106.0,2023007561991,10127,1,1,2106.0,0,1,47,6,1,100,0,0,6,61,1,10,50000,1,11
2023,202301,756361,2023001455123,50220.0,2023007563611,210027,1,1,50220.0,0,1,23,6,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,757333,2023010091040,5022.0,2023007573331,140028,4,1,5022.0,0,2,36,3,1,100,0,0,6,63,1,10,2600,1,11
2023,202301,758305,2023000011845,14742.0,2023007583051,40028,1,1,14742.0,0,1,35,6,2,200,0,0,6,61,1,10,46900,1,11
2023,202301,758467,2023000032213,5670.0,2023007584671,200228,1,1,5670.0,2,2,42,1,8,802,0,0,11,114,1,10,45000,1,11
2023,202301,758467,2023000032213,5670.0,2023007584671,200228,1,2,12150.0,2,1,62,1,1,100,0,0,11,114,1,10,35000,1,11
2023,202301,758953,2023000091638,24138.0,2023007589531,40028,1,2,11178.0,0,1,54,1,1,100,0,0,11,116,1,10,125000,1,11
2023,202301,759601,2023000168426,8424.0,2023007596011,150028,1,3,10044.0,0,2,31,6,1,100,0,0,6,63,1,10,6400,1,11
2023,202301,759925,2023000205482,8262.0,2023007599251,40028,1,1,8262.0,1,1,58,1,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,759925,2023000205482,8262.0,2023007599251,40028,1,2,8748.0,1,2,55,1,1,100,0,0,6,63,1,10,29000,1,11
2023,202301,759925,2023000205482,8262.0,2023007599251,40028,1,3,6318.0,0,1,32,6,1,100,0,0,8,81,1,10,12000,1,11
2023,202301,760249,2023000243388,5508.0,2023007602491,200128,1,3,2106.0,0,1,33,6,8,802,0,0,6,63,1,10,2500,1,11
2023,202301,760411,2023000262216,17982.0,2023007604111,110128,1,1,17982.0,0,1,53,6,2,200,0,0,6,63,1,10,36000,1,11
2023,202301,760735,2023000300819,29808.0,2023007607351,90028,1,1,29970.0,1,1,50,1,2,200,0,0,7,71,1,10,20000,1,11
2023,202301,760735,2023000300819,29808.0,2023007607351,90028,1,2,63342.0,1,2,50,1,2,200,0,0,7,71,1,10,72000,1,11
2023,202301,760735,2023000300819,29808.0,2023007607351,90028,1,3,100116.0,1,1,22,6,2,200,0,0,10,101,1,10,8000,1,11
2023,202301,760897,2023000319821,8586.0,2023007608971,190028,1,1,8586.0,0,1,23,6,8,826,1,100,6,63,1,10,24000,1,11
2023,202301,761059,2023000338686,15390.0,2023007610591,190028,1,1,15390.0,2,2,37,6,1,100,0,0,6,64,1,10,55000,1,11
2023,202301,761383,2023000375665,6966.0,2023007613831,100128,1,2,14418.0,0,2,37,6,2,200,0,0,7,71,1,10,42000,1,11
2023,202301,761707,2023000417136,2430.0,2023007617071,50028,1,1,2268.0,0,2,63,1,1,100,0,0,7,71,1,10,59000,1,11
2023,202301,761707,2023000417136,2430.0,2023007617071,50028,1,2,2592.0,0,1,63,1,1,100,0,0,6,63,1,10,37000,1,11
2023,202301,762517,2023000517275,8262.0,2023007625171,200128,1,1,8424.0,0,1,64,1,1,100,0,0,8,81,1,10,80000,1,11
2023,202301,762517,2023000517275,8262.0,2023007625171,200128,1,2,7938.0,0,2,63,1,1,100,0,0,6,65,1,10,10000,1,11
2023,202301,762679,2023000536407,18630.0,2023007626791,140028,1,1,18630.0,0,2,54,1,1,100,0,0,6,63,1,10,34000,1,11
2023,202301,762841,2023000557850,7776.0,2023007628411,180028,1,1,7938.0,0,2,60,6,1,100,0,0,10,101,1,10,10000,1,11
2023,202301,763003,2023000577631,10854.0,2023007630031,170028,1,1,10692.0,0,1,28,1,8,802,0,0,7,71,1,14,57000,1,12
2023,202301,763165,2023000594138,10530.0,2023007631651,180028,1,2,7128.0,2,2,42,6,2,200,0,0,6,63,1,10,19000,1,11
2023,202301,763327,2023000615462,31914.0,2023007633271,90028,1,1,31914.0,0,1,30,6,1,100,0,0,8,81,1,10,42000,1,11
2023,202301,763489,2023000635449,26082.0,2023007634891,190028,1,1,26244.0,2,2,38,1,1,100,0,0,8,81,1,10,9000,1,11
2023,202301,763489,2023000635449,26082.0,2023007634891,190028,1,2,15876.0,2,1,42,1,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,763651,2023000653828,3726.0,2023007636511,160028,1,2,4698.0,1,1,30,6,1,100,0,0,2,23,1,10,22200,1,11
2023,202301,763975,2023000695736,15552.0,2023007639751,210028,1,1,15552.0,0,1,52,1,1,100,0,0,7,71,1,10,160000,1,13
2023,202301,763975,2023000695736,15552.0,2023007639751,210028,1,2,12150.0,0,2,53,1,1,100,0,0,8,81,1,10,93000,1,11
2023,202301,764137,2023000716427,6156.0,2023007641371,70028,1,1,6156.0,1,2,48,6,2,200,0,0,8,81,1,10,4800,1,11
2023,202301,764137,2023000716427,6156.0,2023007641371,70028,1,2,6156.0,0,2,18,6,2,200,0,0,6,63,1,10,4900,1,11
2023,202301,764461,2023000751893,15876.0,2023007644611,70028,1,1,16038.0,0,2,50,1,2,200,0,0,6,65,1,10,5000,1,11
2023,202301,764461,2023000751893,15876.0,2023007644611,70028,1,2,7452.0,0,1,50,1,2,200,0,0,6,64,1,10,60000,1,11
2023,202301,764623,2023000773357,16362.0,2023007646231,50028,1,1,16524.0,1,2,62,4,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,764623,2023000773357,16362.0,2023007646231,50028,1,2,11502.0,0,1,29,6,1,100,0,0,8,81,1,10,34000,1,11
2023,202301,765919,2023000932202,16686.0,2023007659191,30028,1,1,16686.0,0,1,62,4,1,100,0,0,11,115,1,10,80000,1,11
2023,202301,765919,2023000932202,16686.0,2023007659191,30028,1,2,18144.0,0,2,61,6,1,100,0,0,8,81,1,10,10000,1,11
2023,202301,766081,2023000953000,3078.0,2023007660811,40028,1,2,3888.0,0,1,46,4,1,100,0,0,6,64,1,10,5000,1,11
2023,202301,766243,2023000974346,12960.0,2023007662431,70028,1,1,12960.0,0,1,45,1,2,200,0,0,6,63,1,10,90000,1,11
2023,202301,766567,2023001015361,36774.0,2023007665671,200128,1,1,36774.0,0,1,52,1,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,766567,2023001015361,36774.0,2023007665671,200128,1,2,36288.0,0,2,51,1,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,766729,2023001034209,9882.0,2023007667291,90028,1,1,10044.0,1,2,57,1,1,100,0,0,6,64,1,12,80000,1,11
2023,202301,766729,2023001034209,9882.0,2023007667291,90028,1,2,6804.0,1,1,52,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,766729,2023001034209,9882.0,2023007667291,90028,1,3,5184.0,0,2,35,4,1,100,0,0,2,25,1,10,25000,1,11
2023,202301,766891,2023001052787,1134.0,2023007668911,30028,1,1,1134.0,0,2,51,1,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,766891,2023001052787,1134.0,2023007668911,30028,1,2,2430.0,0,1,52,1,1,100,0,0,4,40,1,10,150000,1,11
2023,202301,767053,2023001072847,10530.0,2023007670531,40028,1,1,10530.0,2,2,35,1,1,100,0,0,8,81,1,10,2500,1,11
2023,202301,767053,2023001072847,10530.0,2023007670531,40028,1,2,11340.0,2,1,43,1,1,100,0,0,8,81,1,10,85000,2,20
2023,202301,767377,2023001112013,6966.0,2023007673771,50028,1,1,6966.0,0,2,63,1,2,200,0,0,11,114,1,10,155000,1,11
2023,202301,767377,2023001112013,6966.0,2023007673771,50028,1,2,6642.0,0,1,64,1,2,200,0,0,6,63,1,10,118000,2,20
2023,202301,767863,2023001171457,17334.0,2023007678631,160028,1,1,17496.0,0,1,44,4,8,802,0,0,6,64,1,10,60000,1,11
2023,202301,768025,2023001190595,8424.0,2023007680251,160028,1,1,8424.0,0,2,63,4,1,100,0,0,6,65,1,10,69000,1,11
2023,202301,768187,2023001212687,21870.0,2023007681871,200128,1,1,21870.0,1,1,22,1,1,100,0,0,8,81,1,10,16000,1,11
2023,202301,768187,2023001212687,21870.0,2023007681871,200128,1,2,11340.0,1,2,20,1,1,100,0,0,6,63,1,10,11000,1,11
2023,202301,768511,2023001250111,3564.0,2023007685111,80028,1,2,2430.0,1,1,60,1,2,200,0,0,6,65,1,10,900,1,11
2023,202301,768511,2023001250111,3564.0,2023007685111,80028,1,3,4698.0,3,2,31,6,2,200,0,0,10,101,1,10,4600,1,11
2023,202301,768835,2023001288722,28188.0,2023007688351,110128,1,1,28188.0,2,2,40,4,2,200,0,0,10,101,1,10,70000,1,11
2023,202301,768997,2023001307055,13446.0,2023007689971,200128,1,1,13446.0,0,1,56,1,1,100,0,0,10,101,1,10,59000,2,20
2023,202301,768997,2023001307055,13446.0,2023007689971,200128,1,2,13122.0,0,2,56,1,1,100,0,0,7,71,1,10,39000,1,11
2023,202301,769159,2023001325588,11178.0,2023007691591,100128,1,1,11178.0,0,1,62,4,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,769321,2023001341217,9072.0,2023007693211,170028,1,1,9072.0,1,1,37,1,1,100,0,0,6,63,1,10,200000,1,11
2023,202301,769321,2023001341217,9072.0,2023007693211,170028,1,2,14904.0,1,2,31,1,1,100,0,0,11,114,1,10,30000,1,11
2023,202301,769483,2023001359985,3888.0,2023007694831,180028,1,1,3888.0,0,2,26,6,1,100,0,0,6,61,1,10,60000,1,11
2023,202301,769483,2023001359985,3888.0,2023007694831,180028,1,2,3402.0,0,1,29,6,8,883,0,0,6,63,1,10,40000,1,11
2023,202301,769969,2023001414694,39690.0,2023007699691,180028,1,1,39690.0,2,2,25,6,2,200,0,0,6,64,1,10,30000,1,11
2023,202301,770941,2023010028027,13932.0,2023007709411,110129,4,1,13932.0,0,2,18,6,2,200,0,0,6,63,1,10,10000,1,11
2023,202301,771913,2023010078422,3564.0,2023007719131,150029,4,1,3564.0,0,1,31,6,1,100,0,0,6,63,1,10,42600,1,11
2023,202301,772561,2023010111332,11664.0,2023007725611,60129,4,1,11664.0,0,1,19,6,1,100,0,0,6,65,1,10,290,1,11
2023,202301,773209,2023010141938,4212.0,2023007732091,50129,4,1,4212.0,0,1,53,6,1,100,0,0,11,114,1,10,40000,1,11
2023,202301,774019,2023000009099,10854.0,2023007740191,90129,1,1,10692.0,2,2,31,1,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,774019,2023000009099,10854.0,2023007740191,90129,1,2,9234.0,2,1,32,1,1,100,0,0,6,63,1,10,110000,1,11
2023,202301,774991,2023000066806,3240.0,2023007749911,10029,1,1,3240.0,0,1,62,1,1,100,0,0,5,50,1,10,51000,1,11
2023,202301,774991,2023000066806,3240.0,2023007749911,10029,1,2,3726.0,0,2,62,1,1,100,0,0,0,2,1,10,52000,1,11
2023,202301,775153,2023000075064,18306.0,2023007751531,190629,1,3,29160.0,0,1,30,6,8,801,0,0,6,65,1,10,17300,1,11
2023,202301,775315,2023000083884,18630.0,2023007753151,160029,1,1,18630.0,2,2,44,1,8,826,0,0,10,101,1,10,38000,1,11
2023,202301,775315,2023000083884,18630.0,2023007753151,160029,1,2,26892.0,2,1,45,1,1,100,0,0,5,50,1,10,0,1,11
2023,202301,775315,2023000083884,18630.0,2023007753151,160029,1,3,16848.0,0,1,24,6,1,100,0,0,6,63,1,10,0,1,11
2023,202301,775315,2023000083884,18630.0,2023007753151,160029,1,4,13122.0,0,2,21,6,1,100,0,0,8,81,1,10,0,1,11
2023,202301,775477,2023000092817,4374.0,2023007754771,80029,1,1,4374.0,1,1,29,1,3,361,0,0,11,116,1,10,85000,1,11
2023,202301,775639,2023000101065,18468.0,2023007756391,180129,1,1,18630.0,0,1,44,6,1,100,0,0,10,101,1,10,160000,1,11
2023,202301,775801,2023000110804,2430.0,2023007758011,10029,1,1,2430.0,0,2,56,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,775801,2023000110804,2430.0,2023007758011,10029,1,2,2268.0,0,1,59,1,1,100,0,0,7,71,1,10,50000,1,13
2023,202301,775963,2023000120710,43416.0,2023007759631,170029,1,1,43416.0,1,1,44,4,1,100,0,0,10,101,1,10,63000,1,11
2023,202301,775963,2023000120710,43416.0,2023007759631,170029,1,2,43416.0,1,2,38,4,1,100,0,0,7,71,1,10,60000,1,11
2023,202301,776125,2023000130200,15876.0,2023007761251,190729,1,1,15876.0,1,2,42,1,1,100,0,0,6,65,1,10,36000,1,11
2023,202301,776125,2023000130200,15876.0,2023007761251,190729,1,2,16848.0,1,1,44,1,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,776773,2023000168691,23652.0,2023007767731,110429,1,1,23490.0,0,1,57,1,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,776773,2023000168691,23652.0,2023007767731,110429,1,2,21546.0,0,2,59,1,1,100,0,0,8,81,1,10,12000,1,11
2023,202301,777097,2023000184144,14094.0,2023007770971,90229,1,1,14094.0,0,2,22,6,1,100,0,0,10,101,1,10,13000,1,11
2023,202301,777097,2023000184144,14094.0,2023007770971,90229,1,2,18792.0,0,2,22,6,4,400,0,0,10,101,1,10,2500,1,11
2023,202301,777259,2023000193913,62694.0,2023007772591,30029,1,1,62694.0,0,1,35,6,1,100,0,0,8,81,1,10,0,1,11
2023,202301,777421,2023000203254,60264.0,2023007774211,270229,1,1,60264.0,0,1,21,6,1,100,0,0,8,81,1,10,15000,1,11
2023,202301,777421,2023000203254,60264.0,2023007774211,270229,1,2,49248.0,0,2,20,6,1,100,0,0,7,71,1,10,42700,1,11
2023,202301,777583,2023000212859,2592.0,2023007775831,230029,1,1,2592.0,2,2,31,1,1,100,0,0,10,101,1,10,96000,1,11
2023,202301,777583,2023000212859,2592.0,2023007775831,230029,1,2,2430.0,2,1,33,1,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,777745,2023000221941,10530.0,2023007777451,220029,1,1,10692.0,0,1,65,1,1,100,0,0,6,61,1,10,20800,2,20
2023,202301,778069,2023000240944,18144.0,2023007780691,110229,1,1,17982.0,0,2,31,6,1,100,0,0,6,63,1,10,25000,1,11
2023,202301,778069,2023000240944,18144.0,2023007780691,110229,1,2,17820.0,0,1,36,6,8,826,4,412,4,40,1,10,40000,1,11
2023,202301,778231,2023000249564,11340.0,2023007782311,230029,1,1,11502.0,2,1,30,3,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,778393,2023000257768,22194.0,2023007783931,50129,1,1,22032.0,0,1,59,1,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,778393,2023000257768,22194.0,2023007783931,50129,1,2,18792.0,0,2,57,1,1,100,0,0,11,114,1,10,65000,1,11
2023,202301,778717,2023000274544,46656.0,2023007787171,270329,1,1,46656.0,1,2,34,1,1,100,0,0,7,71,1,10,70000,1,11
2023,202301,778717,2023000274544,46656.0,2023007787171,270329,1,2,17658.0,1,1,39,1,3,361,0,0,6,63,1,10,25000,1,11
2023,202301,778717,2023000274544,46656.0,2023007787171,270329,1,3,12798.0,0,2,18,2,3,361,0,0,8,81,1,10,13000,1,11
2023,202301,778879,2023000282466,3726.0,2023007788791,240029,1,2,3240.0,1,2,33,6,1,100,0,0,6,63,1,10,44200,1,11
2023,202301,779365,2023000309831,37260.0,2023007793651,40029,1,1,37422.0,1,2,33,1,1,100,0,0,10,101,1,10,34000,1,11
2023,202301,779365,2023000309831,37260.0,2023007793651,40029,1,2,14580.0,1,1,33,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,779527,2023000317922,13122.0,2023007795271,120029,1,1,12960.0,0,2,64,1,1,100,0,0,10,101,1,10,5200,1,11
2023,202301,779851,2023000334051,4860.0,2023007798511,220029,1,1,5022.0,3,2,35,4,9,905,0,0,8,81,1,10,0,1,11
2023,202301,780013,2023000342105,5994.0,2023007800131,270129,1,1,5994.0,0,2,19,6,1,100,0,0,7,71,1,10,2000,1,11
2023,202301,780013,2023000342105,5994.0,2023007800131,270129,1,2,10368.0,0,1,20,6,1,100,0,0,6,63,1,10,48000,1,11
